"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"522","Lithuania","LTU","World","WLD",2021,40813701239
"523","Luxembourg","LUX","World","WLD",2021,16247126542
"524","China, Macao SAR","MAC","World","WLD",2021,1392424900
"525","Malaysia","MYS","World","WLD",2021,299230434394
"526","Maldives","MDV","World","WLD",2021,151293266
"527","Mauritius","MUS","World","WLD",2021,1671760288
"528","Mexico","MEX","World","WLD",2021,494595503435
"529","Rep. of Moldova","MDA","World","WLD",2021,3144476429
"530","Montenegro","MNE","World","WLD",2021,515916303
"531","Netherlands","NLD","World","WLD",2021,691826642026
"532","New Zealand","NZL","World","WLD",2021,44768946428
"533","Nicaragua","NIC","World","WLD",2021,6494984866
"534","Pakistan","PAK","World","WLD",2021,28795179085
"535","Paraguay","PRY","World","WLD",2021,10547296491
"536","Philippines","PHL","World","WLD",2021,74619528755
"537","Poland","POL","World","WLD",2021,317832124942
"538","Portugal","PRT","World","WLD",2021,75074827779
"539","Romania","ROU","World","WLD",2021,88389728970
"540","Senegal","SEN","World","WLD",2021,5202221589
"541","Serbia","SRB","World","WLD",2021,25563527047
"542","India","IND","World","WLD",2021,394813673347
"543","Slovakia","SVK","World","WLD",2021,104360088467
"544","Slovenia","SVN","World","WLD",2021,46773357359
"545","Spain","ESP","World","WLD",2021,391558519476
"546","Sweden","SWE","World","WLD",2021,189842156786
"547","Switzerland","CHE","World","WLD",2021,379457205685
"548","Turkey","TUR","World","WLD",2021,225221981583
"549","Ukraine","UKR","World","WLD",2021,65870275510
"550","United Kingdom","GBR","World","WLD",2021,467816454848
"551","United Rep. of Tanzania","TZA","World","WLD",2021,6390862886
"552","USA","USA","World","WLD",2021,1753136708106
"553","Burkina Faso","BFA","World","WLD",2021,5060027958
"554","Uzbekistan","UZB","World","WLD",2021,14092247992
"555","Samoa","WSM","World","WLD",2021,28836585
"556","Angola","AGO","World","WLD",2017,34904881109
"557","Azerbaijan","AZE","World","WLD",2017,15306018304
"558","Argentina","ARG","World","WLD",2017,58384194969
"559","Bahamas","BHS","World","WLD",2017,473322277
"560","Botswana","BWA","World","WLD",2017,5954788785
"561","Belize","BLZ","World","WLD",2017,277584960
"562","Solomon Isds","SLB","World","WLD",2017,499714683
"563","Burundi","BDI","World","WLD",2017,149406437
"564","Cameroon","CMR","World","WLD",2017,3264185171
"565","Cabo Verde","CPV","World","WLD",2017,49935302
"566","Central African Rep.","CAF","World","WLD",2017,196990937
"567","Comoros","COM","World","WLD",2017,38411838
"568","Congo","COG","World","WLD",2017,8251984388
"569","Dem. Rep. of the Congo","COD","World","WLD",2017,12295708443
"570","Benin","BEN","World","WLD",2017,741989094
"571","Ethiopia","ETH","World","WLD",2017,2305900977
"572","French Polynesia","PYF","World","WLD",2017,169175120
"573","Gambia","GMB","World","WLD",2017,13807871
"574","State of Palestine","PSE","World","WLD",2017,1064884138
"575","Ghana","GHA","World","WLD",2017,14358509951
"576","Kiribati","KIR","World","WLD",2017,15246555
"577","Grenada","GRD","World","WLD",2017,30518152
"578","Côte d'Ivoire","CIV","World","WLD",2017,12445558550
"579","Jamaica","JAM","World","WLD",2017,1309718443
"580","Kenya","KEN","World","WLD",2017,5747414819
"581","Malawi","MWI","World","WLD",2017,883851985
"582","Mali","MLI","World","WLD",2017,1902730073
"583","Mauritania","MRT","World","WLD",2017,1989430771
"584","Mexico","MEX","World","WLD",2017,409396272990
"585","Rep. of Moldova","MDA","World","WLD",2017,2425118752
"586","Mozambique","MOZ","World","WLD",2017,4718518271
"587","Nepal","NPL","World","WLD",2017,740742914
"588","Aruba","ABW","World","WLD",2017,89079346
"589","Niger","NER","World","WLD",2017,1992358402
"590","Nigeria","NGA","World","WLD",2017,44466366757
"591","Palau","PLW","World","WLD",2017,6419759
"592","Philippines","PHL","World","WLD",2017,68712611186
"593","Qatar","QAT","World","WLD",2017,67498105851
"594","Rwanda","RWA","World","WLD",2017,942651251
"595","Saint Lucia","LCA","World","WLD",2017,141655244
"596","Saudi Arabia","SAU","World","WLD",2017,221835062773
"597","Senegal","SEN","World","WLD",2017,2989042090
"598","Singapore","SGP","World","WLD",2017,373254554420
"599","Viet Nam","VNM","World","WLD",2017,215118606999
"600","Zimbabwe","ZWE","World","WLD",2017,3480381866
"601","Tajikistan","TJK","World","WLD",2017,983825951
"602","Togo","TGO","World","WLD",2017,867057011
"603","United Arab Emirates","ARE","World","WLD",2017,313603114506
"604","Tunisia","TUN","World","WLD",2017,14199816336
"605","Uganda","UGA","World","WLD",2017,2901465679
"606","Ukraine","UKR","World","WLD",2017,43428391056
"607","Egypt","EGY","World","WLD",2017,26434038485
"608","Uzbekistan","UZB","World","WLD",2017,10079471003
"609","Samoa","WSM","World","WLD",2017,44401814
"610","Afghanistan","AFG","World","WLD",2018,884504496
"611","Bahamas","BHS","World","WLD",2018,524192922
"612","Solomon Isds","SLB","World","WLD",2018,569112008
"613","Burundi","BDI","World","WLD",2018,169071156
"614","Cameroon","CMR","World","WLD",2018,3804792058
"615","Cabo Verde","CPV","World","WLD",2018,75270566
"616","Central African Rep.","CAF","World","WLD",2018,54264098
"617","Dem. Rep. of the Congo","COD","World","WLD",2018,20004284687
"618","Benin","BEN","World","WLD",2018,950955040
"619","Ethiopia","ETH","World","WLD",2018,1548554591
"620","French Polynesia","PYF","World","WLD",2018,155313198
"621","Gambia","GMB","World","WLD",2018,11428464
"622","State of Palestine","PSE","World","WLD",2018,1155634049
"623","Kiribati","KIR","World","WLD",2018,8186253
"624","Grenada","GRD","World","WLD",2018,37746085
"625","Kenya","KEN","World","WLD",2018,6050420682
"626","Lesotho","LSO","World","WLD",2018,706099639
"627","Malawi","MWI","World","WLD",2018,879974472
"628","Mauritania","MRT","World","WLD",2018,2051854542
"629","Mexico","MEX","World","WLD",2018,450683646625
"630","Rep. of Moldova","MDA","World","WLD",2018,2706818216
"631","Nepal","NPL","World","WLD",2018,781142756
"632","Aruba","ABW","World","WLD",2018,69762736
"633","Nigeria","NGA","World","WLD",2018,62399742736
"634","Philippines","PHL","World","WLD",2018,67487668298
"635","Qatar","QAT","World","WLD",2018,84904616757
"636","Saint Lucia","LCA","World","WLD",2018,116813983
"637","Saudi Arabia","SAU","World","WLD",2018,294535553148
"638","Senegal","SEN","World","WLD",2018,3623242949
"639","Sierra Leone","SLE","World","WLD",2018,205368284
"640","Tajikistan","TJK","World","WLD",2018,1073858043
"641","Ukraine","UKR","World","WLD",2018,47334679853
"642","Egypt","EGY","World","WLD",2018,29483042042
"643","Samoa","WSM","World","WLD",2018,46101305
"644","Afghanistan","AFG","World","WLD",2019,870488512
"645","Dem. Rep. of the Congo","COD","World","WLD",2019,13382299169
"646","Gambia","GMB","World","WLD",2019,24602270
"647","State of Palestine","PSE","World","WLD",2019,1103808331
"648","Grenada","GRD","World","WLD",2019,34481186
"649","Lesotho","LSO","World","WLD",2019,646049194
"650","Mauritania","MRT","World","WLD",2019,2266469717
"651","Mexico","MEX","World","WLD",2019,460603695808
"652","Rep. of Moldova","MDA","World","WLD",2019,2779164783
"653","Aruba","ABW","World","WLD",2019,83627050
"654","Nigeria","NGA","World","WLD",2019,53617812190
"655","Qatar","QAT","World","WLD",2019,72934956293
"656","Saint Lucia","LCA","World","WLD",2019,97255260
"657","Saudi Arabia","SAU","World","WLD",2019,251800016999
"658","Tajikistan","TJK","World","WLD",2019,891973123
"659","Ukraine","UKR","World","WLD",2019,50054402431
"660","Egypt","EGY","World","WLD",2019,30632552899
"661","Samoa","WSM","World","WLD",2019,49272482
"662","Dem. Rep. of the Congo","COD","World","WLD",2020,14122146726
"663","Gambia","GMB","World","WLD",2020,25860014
"664","State of Palestine","PSE","World","WLD",2020,1054620844
"665","Grenada","GRD","World","WLD",2020,24620482
"666","Lesotho","LSO","World","WLD",2020,832777085
"667","Mexico","MEX","World","WLD",2020,416982170486
"668","Aruba","ABW","World","WLD",2020,65930897
"669","Nigeria","NGA","World","WLD",2020,34900471091
"670","Saudi Arabia","SAU","World","WLD",2020,185699411835
"671","Tajikistan","TJK","World","WLD",2020,717905650
"672","Egypt","EGY","World","WLD",2020,26815144689
"673","Grenada","GRD","World","WLD",2021,35163394
"674","Aruba","ABW","World","WLD",2021,88347007
"675","Egypt","EGY","World","WLD",2021,40701703944
"676","Antigua and Barbuda","ATG","World","WLD",2017,62390602
"677","Guyana","GUY","World","WLD",2017,1789689907
"678","Saint Kitts and Nevis","KNA","World","WLD",2017,33245644
"679","Saint Vincent and the Grenadines","VCT","World","WLD",2017,42299408
"680","Sao Tome and Principe","STP","World","WLD",2017,10562590
"681","Seychelles","SYC","World","WLD",2017,591585318
"682","Sierra Leone","SLE","World","WLD",2017,102651588
"683","Suriname","SUR","World","WLD",2017,1441019455
"684","Antigua and Barbuda","ATG","World","WLD",2018,25841081
"685","Guyana","GUY","World","WLD",2018,1379502041
"686","Saint Vincent and the Grenadines","VCT","World","WLD",2018,43665885
"687","Sao Tome and Principe","STP","World","WLD",2018,12087302
"688","Suriname","SUR","World","WLD",2018,1502817149
"689","Antigua and Barbuda","ATG","World","WLD",2019,37400118
"690","Saint Vincent and the Grenadines","VCT","World","WLD",2019,38157024
"691","Sao Tome and Principe","STP","World","WLD",2019,9858888
"692","Suriname","SUR","World","WLD",2019,1460965557
"693","Sao Tome and Principe","STP","World","WLD",2020,12439557
"694","Suriname","SUR","World","WLD",2020,2193348936
"695","Saint Vincent and the Grenadines","VCT","World","WLD",2021,34719205
"696","Sao Tome and Principe","STP","World","WLD",2021,19174845
"697","Afghanistan","AFG","World","WLD",2017,831926771
"698","Barbados","BRB","World","WLD",2017,485387947
"699","Libya","LBY","World","WLD",2017,20135528255
"700","Timor-Leste","TLS","World","WLD",2017,24174262
"701","Barbados","BRB","World","WLD",2018,457709750
"702","Libya","LBY","World","WLD",2018,30040892184
