"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"51","Angola","AGO","World","WLD",2010,52612114761
"52","Angola","AGO","World","WLD",2011,20790996039
"53","Angola","AGO","World","WLD",2011,66427390220
"54","Angola","AGO","World","WLD",2007,11094843413
"55","Angola","AGO","World","WLD",2007,44177783071
"56","Antigua and Barbuda","ATG","World","WLD",2007,573078069
"57","Antigua and Barbuda","ATG","World","WLD",2007,98628077
"58","Antigua and Barbuda","ATG","World","WLD",2007,95001542
"59","Antigua and Barbuda","ATG","World","WLD",2009,699056325
"60","Antigua and Barbuda","ATG","World","WLD",2009,205701562
"61","Antigua and Barbuda","ATG","World","WLD",2009,203097687
"62","Antigua and Barbuda","ATG","World","WLD",2010,501230695
"63","Antigua and Barbuda","ATG","World","WLD",2010,34828290
"64","Antigua and Barbuda","ATG","World","WLD",2010,32401496
"65","Antigua and Barbuda","ATG","World","WLD",2011,471410407
"66","Antigua and Barbuda","ATG","World","WLD",2011,29028024
"67","Antigua and Barbuda","ATG","World","WLD",2011,25698931
"68","Azerbaijan","AZE","World","WLD",2007,5712178288
"69","Azerbaijan","AZE","World","WLD",2007,6058319100
"70","Azerbaijan","AZE","World","WLD",2008,7161847499
"71","Azerbaijan","AZE","World","WLD",2008,47756229362
"72","Azerbaijan","AZE","World","WLD",2009,6119060204
"73","Azerbaijan","AZE","World","WLD",2009,14688727691
"74","Azerbaijan","AZE","World","WLD",2010,6596796766
"75","Azerbaijan","AZE","World","WLD",2010,21278419980
"76","Azerbaijan","AZE","World","WLD",2011,9732869048
"77","Azerbaijan","AZE","World","WLD",2011,26480188838
"78","Argentina","ARG","World","WLD",2007,44707041808
"79","Argentina","ARG","World","WLD",2007,55779579836
"80","Argentina","ARG","World","WLD",2008,57461774372
"81","Argentina","ARG","World","WLD",2008,70018850811
"82","Argentina","ARG","World","WLD",2008,29434275
"83","Argentina","ARG","World","WLD",2009,38786161790
"84","Argentina","ARG","World","WLD",2011,82981091282
"85","Argentina","ARG","World","WLD",2011,36855626
"86","Argentina","ARG","World","WLD",2010,68174446579
"87","Argentina","ARG","World","WLD",2010,28810219
"88","Argentina","ARG","World","WLD",2011,73960656100
"89","Argentina","ARG","World","WLD",2009,55672118600
"90","Argentina","ARG","World","WLD",2009,34029942
"91","Argentina","ARG","World","WLD",2010,56792378207
"92","Australia","AUS","World","WLD",2007,165471525339
"93","Australia","AUS","World","WLD",2007,141181512401
"94","Australia","AUS","World","WLD",2007,665706170
"95","Australia","AUS","World","WLD",2008,200617274510
"96","Australia","AUS","World","WLD",2008,186853013588
"97","Australia","AUS","World","WLD",2008,740980710
"98","Australia","AUS","World","WLD",2011,234205823230
"99","Australia","AUS","World","WLD",2011,269423385464
"100","Australia","AUS","World","WLD",2011,694267929
"101","Australia","AUS","World","WLD",2009,165601136423
"102","Australia","AUS","World","WLD",2009,153899575950
"103","Australia","AUS","World","WLD",2009,677174158
"104","Australia","AUS","World","WLD",2010,201703333727
"105","Australia","AUS","World","WLD",2010,212108726296
"106","Australia","AUS","World","WLD",2010,917879427
"107","Austria","AUT","World","WLD",2007,156055652650
"108","Austria","AUT","World","WLD",2007,156588406562
"109","Austria","AUT","World","WLD",2008,175025754112
"110","Austria","AUT","World","WLD",2008,172227951752
"111","Austria","AUT","World","WLD",2009,136418429213
"112","Austria","AUT","World","WLD",2009,131387248005
"113","Austria","AUT","World","WLD",2010,150592664071
"114","Austria","AUT","World","WLD",2010,144882002012
"115","Austria","AUT","World","WLD",2011,182349823981
"116","Austria","AUT","World","WLD",2011,169511432541
"117","Bahamas","BHS","World","WLD",2009,2698526468
"118","Bahamas","BHS","World","WLD",2009,584878552
"119","Bahamas","BHS","World","WLD",2009,251171638
"120","Bahamas","BHS","World","WLD",2010,2861948147
"121","Bahamas","BHS","World","WLD",2010,620143299
"122","Bahamas","BHS","World","WLD",2010,316585574
"123","Bahamas","BHS","World","WLD",2008,3229968663
"124","Bahamas","BHS","World","WLD",2008,701528661
"125","Bahamas","BHS","World","WLD",2008,291893551
"126","Bahamas","BHS","World","WLD",2011,3410316267
"127","Bahamas","BHS","World","WLD",2011,726943076
"128","Bahamas","BHS","World","WLD",2011,400499683
"129","Bahamas","BHS","World","WLD",2007,3102601552
"130","Bahamas","BHS","World","WLD",2007,669976837
"131","Bahamas","BHS","World","WLD",2007,290887179
"132","Bahrain","BHR","World","WLD",2009,11993377020
"133","Bahrain","BHR","World","WLD",2009,8383999812
"134","Bahrain","BHR","World","WLD",2009,475699733
"135","Bahrain","BHR","World","WLD",2010,16001647094
"136","Bahrain","BHR","World","WLD",2010,16059213418
"137","Bahrain","BHR","World","WLD",2010,560295820
"138","Bahrain","BHR","World","WLD",2008,18414553284
"139","Bahrain","BHR","World","WLD",2008,13082979789
"140","Bahrain","BHR","World","WLD",2008,507987663
"141","Bahrain","BHR","World","WLD",2011,17643318338
"142","Bahrain","BHR","World","WLD",2011,22561916650
"143","Bahrain","BHR","World","WLD",2011,910305742
"144","Bahrain","BHR","World","WLD",2007,11515148862
"145","Bahrain","BHR","World","WLD",2007,13664874240
"146","Bahrain","BHR","World","WLD",2007,294558989
"147","Bangladesh","BGD","World","WLD",2008,24334108166
"148","Bangladesh","BGD","World","WLD",2008,15506719178
"149","Bangladesh","BGD","World","WLD",2008,52723809
"150","Bangladesh","BGD","World","WLD",2011,24313744243
"151","Bangladesh","BGD","World","WLD",2007,17622872861
"152","Bangladesh","BGD","World","WLD",2007,13142952925
"153","Bangladesh","BGD","World","WLD",2007,54898020
"154","Bangladesh","BGD","World","WLD",2010,30503835497
"155","Bangladesh","BGD","World","WLD",2010,19230982559
"156","Bangladesh","BGD","World","WLD",2011,41221651781
"157","Bangladesh","BGD","World","WLD",2009,23245039195
"158","Bangladesh","BGD","World","WLD",2009,15558633995
"159","Bangladesh","BGD","World","WLD",2009,41593793
"160","Armenia","ARM","World","WLD",2007,3052565547
"161","Armenia","ARM","World","WLD",2007,1121222464
"162","Armenia","ARM","World","WLD",2007,306152253
"163","Armenia","ARM","World","WLD",2007,1602032
"164","Armenia","ARM","World","WLD",2008,4101217006
"165","Armenia","ARM","World","WLD",2008,1055012744
"166","Armenia","ARM","World","WLD",2011,202048730
"167","Armenia","ARM","World","WLD",2011,13135858
"168","Armenia","ARM","World","WLD",2010,3781767406
"169","Armenia","ARM","World","WLD",2010,1011424747
"170","Armenia","ARM","World","WLD",2010,143449606
"171","Armenia","ARM","World","WLD",2010,41990518
"172","Armenia","ARM","World","WLD",2011,4109348430
"173","Armenia","ARM","World","WLD",2011,1320411381
"174","Armenia","ARM","World","WLD",2008,148230627
"175","Armenia","ARM","World","WLD",2008,12304565
"176","Armenia","ARM","World","WLD",2009,3174631229
"177","Armenia","ARM","World","WLD",2009,683989374
"178","Armenia","ARM","World","WLD",2009,98334377
"179","Armenia","ARM","World","WLD",2009,19743183
"180","Barbados","BRB","World","WLD",2007,1298657111
"181","Barbados","BRB","World","WLD",2007,314230169
"182","Barbados","BRB","World","WLD",2007,14806255
"183","Barbados","BRB","World","WLD",2008,1744262693
"184","Barbados","BRB","World","WLD",2008,454194737
"185","Barbados","BRB","World","WLD",2008,191158067
"186","Barbados","BRB","World","WLD",2010,8111
"187","Barbados","BRB","World","WLD",2011,1775403402
"188","Barbados","BRB","World","WLD",2011,508446402
"189","Barbados","BRB","World","WLD",2011,241394039
"190","Barbados","BRB","World","WLD",2009,1340712876
"191","Barbados","BRB","World","WLD",2009,322725399
"192","Barbados","BRB","World","WLD",2009,102946427
"193","Barbados","BRB","World","WLD",2010,1196231948
"194","Barbados","BRB","World","WLD",2010,313684474
"195","Barbados","BRB","World","WLD",2010,77455919
"196","Belgium","BEL","World","WLD",2007,413035800320
"197","Belgium","BEL","World","WLD",2007,431743842738
"198","Belgium","BEL","World","WLD",2008,466338013887
"199","Belgium","BEL","World","WLD",2008,471797820094
"200","Belgium","BEL","World","WLD",2009,354586368473
"201","Belgium","BEL","World","WLD",2009,370879193628
"202","Belgium","BEL","World","WLD",2010,282824854916
"203","Belgium","BEL","World","WLD",2010,274724245144
"204","Belgium","BEL","World","WLD",2011,341601380377
"205","Belgium","BEL","World","WLD",2011,327589023656
"206","Bermuda","BMU","World","WLD",2008,1146777916
"207","Bermuda","BMU","World","WLD",2008,11815701
"208","Bermuda","BMU","World","WLD",2009,1028090585
"209","Bermuda","BMU","World","WLD",2009,3524696
"210","Bermuda","BMU","World","WLD",2007,1133147087
"211","Bermuda","BMU","World","WLD",2007,4202056
"212","Bermuda","BMU","World","WLD",2011,880766921
"213","Bermuda","BMU","World","WLD",2011,741594
"214","Bermuda","BMU","World","WLD",2010,969629106
"215","Bermuda","BMU","World","WLD",2010,472859
"216","Bhutan","BTN","World","WLD",2007,498139703
"217","Bhutan","BTN","World","WLD",2007,674523575
"218","Bhutan","BTN","World","WLD",2008,543270693
"219","Bhutan","BTN","World","WLD",2008,521415383
"220","Bhutan","BTN","World","WLD",2009,529407504
"221","Bhutan","BTN","World","WLD",2009,495846190
"222","Bhutan","BTN","World","WLD",2010,853803672
"223","Bhutan","BTN","World","WLD",2010,413482438
"224","Bhutan","BTN","World","WLD",2011,1051747355
"225","Bhutan","BTN","World","WLD",2011,452962797
"226","Bolivia (Plurinational State of)","BOL","World","WLD",2007,3521958528
"227","Bolivia (Plurinational State of)","BOL","World","WLD",2007,4812702195
"228","Bolivia (Plurinational State of)","BOL","World","WLD",2008,5005960930
"229","Bolivia (Plurinational State of)","BOL","World","WLD",2008,6899335997
"230","Bolivia (Plurinational State of)","BOL","World","WLD",2008,404338
"231","Bolivia (Plurinational State of)","BOL","World","WLD",2009,4408975779
"232","Bolivia (Plurinational State of)","BOL","World","WLD",2011,67463426
"233","Bolivia (Plurinational State of)","BOL","World","WLD",2009,5296740089
"234","Bolivia (Plurinational State of)","BOL","World","WLD",2010,5603872620
"235","Bolivia (Plurinational State of)","BOL","World","WLD",2010,7051433163
"236","Bolivia (Plurinational State of)","BOL","World","WLD",2010,83700727
"237","Bolivia (Plurinational State of)","BOL","World","WLD",2011,7935744414
"238","Bolivia (Plurinational State of)","BOL","World","WLD",2011,9213940071
"239","Bosnia Herzegovina","BIH","World","WLD",2008,12188608532
"240","Bosnia Herzegovina","BIH","World","WLD",2008,5021082673
"241","Bosnia Herzegovina","BIH","World","WLD",2009,8363714090
"242","Bosnia Herzegovina","BIH","World","WLD",2009,3953920135
"243","Bosnia Herzegovina","BIH","World","WLD",2010,9222997633
"244","Bosnia Herzegovina","BIH","World","WLD",2010,4803107191
"245","Bosnia Herzegovina","BIH","World","WLD",2011,11050575357
"246","Bosnia Herzegovina","BIH","World","WLD",2011,5850078709
"247","Bosnia Herzegovina","BIH","World","WLD",2007,9720056196
"248","Bosnia Herzegovina","BIH","World","WLD",2007,4151965348
"249","Botswana","BWA","World","WLD",2009,4728028513
"250","Botswana","BWA","World","WLD",2009,3455712288
"251","Botswana","BWA","World","WLD",2011,8306971868
"252","Botswana","BWA","World","WLD",2011,5915296536
"253","Botswana","BWA","World","WLD",2011,180785155
"254","Botswana","BWA","World","WLD",2007,3986915810
"255","Botswana","BWA","World","WLD",2007,5072523185
"256","Botswana","BWA","World","WLD",2008,5211097372
"257","Botswana","BWA","World","WLD",2008,4950877494
"258","Botswana","BWA","World","WLD",2010,5089896388
"259","Botswana","BWA","World","WLD",2010,4677029477
"260","Botswana","BWA","World","WLD",2010,96170555
"261","Brazil","BRA","World","WLD",2007,128110615840
"262","Brazil","BRA","World","WLD",2007,159816180731
"263","Brazil","BRA","World","WLD",2008,183920682149
"264","Brazil","BRA","World","WLD",2008,195764624177
"265","Brazil","BRA","World","WLD",2009,135377600478
"266","Brazil","BRA","World","WLD",2009,151791674186
"267","Brazil","BRA","World","WLD",2010,193184261936
"268","Brazil","BRA","World","WLD",2010,200433952776
"269","Brazil","BRA","World","WLD",2011,238706132375
"270","Brazil","BRA","World","WLD",2011,253665436795
"271","Belize","BLZ","World","WLD",2010,699951307
"272","Belize","BLZ","World","WLD",2010,282039532
"273","Belize","BLZ","World","WLD",2011,835541768
"274","Belize","BLZ","World","WLD",2011,396184784
"275","Belize","BLZ","World","WLD",2011,54438657
"276","Belize","BLZ","World","WLD",2007,684342489
"277","Belize","BLZ","World","WLD",2007,266633572
"278","Belize","BLZ","World","WLD",2007,12782320
"279","Belize","BLZ","World","WLD",2008,836543793
"280","Belize","BLZ","World","WLD",2008,295057821
"281","Belize","BLZ","World","WLD",2009,665094704
"282","Belize","BLZ","World","WLD",2009,249659895
"283","Solomon Isds","SLB","World","WLD",2007,284992585
"284","Solomon Isds","SLB","World","WLD",2007,158469361
"285","Solomon Isds","SLB","World","WLD",2007,431260
"286","Solomon Isds","SLB","World","WLD",2008,306613510
"287","Solomon Isds","SLB","World","WLD",2008,214236820
"288","Solomon Isds","SLB","World","WLD",2009,213475896
"289","Solomon Isds","SLB","World","WLD",2011,446449662
"290","Solomon Isds","SLB","World","WLD",2011,411539787
"291","Solomon Isds","SLB","World","WLD",2011,1130527
"292","Solomon Isds","SLB","World","WLD",2011,9448
"293","Solomon Isds","SLB","World","WLD",2009,214590937
"294","Solomon Isds","SLB","World","WLD",2009,958347
"295","Solomon Isds","SLB","World","WLD",2010,327876714
"296","Solomon Isds","SLB","World","WLD",2010,215431983
"297","Solomon Isds","SLB","World","WLD",2010,7844834
"298","Solomon Isds","SLB","World","WLD",2010,63710
"299","Brunei Darussalam","BRN","World","WLD",2009,2395646046
"300","Brunei Darussalam","BRN","World","WLD",2009,7171066465
"301","Brunei Darussalam","BRN","World","WLD",2007,2101094663
"302","Brunei Darussalam","BRN","World","WLD",2007,7693278553
"303","Brunei Darussalam","BRN","World","WLD",2008,2571625908
"304","Brunei Darussalam","BRN","World","WLD",2008,10569069109
"305","Brunei Darussalam","BRN","World","WLD",2010,2538787691
"306","Brunei Darussalam","BRN","World","WLD",2010,8907965624
"307","Brunei Darussalam","BRN","World","WLD",2011,3601396065
"308","Brunei Darussalam","BRN","World","WLD",2011,12457499111
"309","Bulgaria","BGR","World","WLD",2007,30085387539
"310","Bulgaria","BGR","World","WLD",2007,18575129425
"311","Bulgaria","BGR","World","WLD",2007,27979470
"312","Bulgaria","BGR","World","WLD",2008,37015366386
"313","Bulgaria","BGR","World","WLD",2008,22485509057
"314","Bulgaria","BGR","World","WLD",2008,19421649
"315","Bulgaria","BGR","World","WLD",2011,28165219747
"316","Bulgaria","BGR","World","WLD",2009,23340811547
"317","Bulgaria","BGR","World","WLD",2009,16502519893
"318","Bulgaria","BGR","World","WLD",2009,13949549
"319","Bulgaria","BGR","World","WLD",2010,25359886220
"320","Bulgaria","BGR","World","WLD",2010,20608005156
"321","Bulgaria","BGR","World","WLD",2011,32493611423
"322","Myanmar","MMR","World","WLD",2010,4865894628
"323","Myanmar","MMR","World","WLD",2010,8873435869
"324","Myanmar","MMR","World","WLD",2010,528154044
"325","Myanmar","MMR","World","WLD",2010,343336
"326","Myanmar","MMR","World","WLD",2011,8571168203
"327","Myanmar","MMR","World","WLD",2011,8127869283
"328","Burundi","BDI","World","WLD",2007,422995874
"329","Burundi","BDI","World","WLD",2007,156195390
"330","Burundi","BDI","World","WLD",2008,315157397
"331","Burundi","BDI","World","WLD",2008,141785754
"332","Burundi","BDI","World","WLD",2009,344795673
"333","Burundi","BDI","World","WLD",2009,112931709
"334","Burundi","BDI","World","WLD",2010,404047033
"335","Burundi","BDI","World","WLD",2010,118156461
"336","Burundi","BDI","World","WLD",2011,1127649727
"337","Burundi","BDI","World","WLD",2011,197835657
"338","Burundi","BDI","World","WLD",2011,13808528
"339","Burundi","BDI","World","WLD",2011,1647646
"340","Belarus","BLR","World","WLD",2008,39381251500
"341","Belarus","BLR","World","WLD",2008,32570780500
"342","Belarus","BLR","World","WLD",2009,28568991600
"343","Belarus","BLR","World","WLD",2009,21304172900
"344","Belarus","BLR","World","WLD",2010,34884450900
"345","Belarus","BLR","World","WLD",2010,25283462300
"346","Belarus","BLR","World","WLD",2011,45759076500
"347","Belarus","BLR","World","WLD",2011,41418672000
"348","Belarus","BLR","World","WLD",2007,28693112600
"349","Belarus","BLR","World","WLD",2007,24275244000
"350","Cambodia","KHM","World","WLD",2007,3554841166
"351","Cambodia","KHM","World","WLD",2007,3531236905
"352","Cambodia","KHM","World","WLD",2007,282200
"353","Cambodia","KHM","World","WLD",2008,4416653317
"354","Cambodia","KHM","World","WLD",2008,4358188285
"355","Cambodia","KHM","World","WLD",2009,3905714341
"356","Cambodia","KHM","World","WLD",2011,15073073
"357","Cambodia","KHM","World","WLD",2009,4992009584
"358","Cambodia","KHM","World","WLD",2009,470143
"359","Cambodia","KHM","World","WLD",2010,4902523729
"360","Cambodia","KHM","World","WLD",2010,5590104093
"361","Cambodia","KHM","World","WLD",2011,6143333188
"362","Cambodia","KHM","World","WLD",2011,6704136957
"363","Cameroon","CMR","World","WLD",2007,3265622486
"364","Cameroon","CMR","World","WLD",2007,4230114715
"365","Cameroon","CMR","World","WLD",2008,4137863424
"366","Cameroon","CMR","World","WLD",2008,2126727612
"367","Cameroon","CMR","World","WLD",2009,3788598514
"368","Cameroon","CMR","World","WLD",2009,1732408223
"369","Cameroon","CMR","World","WLD",2010,5133282796
"370","Cameroon","CMR","World","WLD",2010,3878432844
"371","Cameroon","CMR","World","WLD",2010,18655351
"372","Cameroon","CMR","World","WLD",2011,5074397807
"373","Cameroon","CMR","World","WLD",2011,2147386038
"374","Cameroon","CMR","World","WLD",2011,1379743
"375","Canada","CAN","World","WLD",2007,380646621997
"376","Canada","CAN","World","WLD",2007,419881603949
"377","Canada","CAN","World","WLD",2007,28335253018
"378","Canada","CAN","World","WLD",2007,3473176421
"379","Canada","CAN","World","WLD",2008,408762167569
"380","Canada","CAN","World","WLD",2008,455632184179
"381","Canada","CAN","World","WLD",2011,28939077569
"382","Canada","CAN","World","WLD",2011,3974460632
"383","Canada","CAN","World","WLD",2010,392108702461
"384","Canada","CAN","World","WLD",2010,386579899704
"385","Canada","CAN","World","WLD",2010,24432879208
"386","Canada","CAN","World","WLD",2010,3838241817
"387","Canada","CAN","World","WLD",2011,450579509089
"388","Canada","CAN","World","WLD",2011,450430007647
"389","Canada","CAN","World","WLD",2008,26566635508
"390","Canada","CAN","World","WLD",2008,3506072497
"391","Canada","CAN","World","WLD",2009,321227567706
"392","Canada","CAN","World","WLD",2009,315176831385
"393","Canada","CAN","World","WLD",2009,22229148392
"394","Canada","CAN","World","WLD",2009,2922856248
"395","Cabo Verde","CPV","World","WLD",2008,824159136
"396","Cabo Verde","CPV","World","WLD",2009,671026523
"397","Cabo Verde","CPV","World","WLD",2009,171304150
"398","Cabo Verde","CPV","World","WLD",2009,136134689
"399","Cabo Verde","CPV","World","WLD",2010,730765791
"400","Cabo Verde","CPV","World","WLD",2010,220179508
"401","Cabo Verde","CPV","World","WLD",2007,95851687
"402","Cabo Verde","CPV","World","WLD",2010,173621542
"403","Cabo Verde","CPV","World","WLD",2011,946557158
"404","Cabo Verde","CPV","World","WLD",2011,305754874
"405","Cabo Verde","CPV","World","WLD",2011,237887197
"406","Cabo Verde","CPV","World","WLD",2007,736992206
"407","Cabo Verde","CPV","World","WLD",2007,114798211
"408","Central African Rep.","CAF","World","WLD",2010,209945572
"409","Central African Rep.","CAF","World","WLD",2010,89815644
"410","Central African Rep.","CAF","World","WLD",2011,214703270
"411","Central African Rep.","CAF","World","WLD",2011,103936772
"412","Central African Rep.","CAF","World","WLD",2009,211713557
"413","Central African Rep.","CAF","World","WLD",2009,80531817
"414","Central African Rep.","CAF","World","WLD",2007,197763982
"415","Central African Rep.","CAF","World","WLD",2007,131086670
"416","Central African Rep.","CAF","World","WLD",2008,185016281
"417","Central African Rep.","CAF","World","WLD",2008,114200540
"418","Sri Lanka","LKA","World","WLD",2008,13629062682
"419","Sri Lanka","LKA","World","WLD",2008,8176816898
"420","Sri Lanka","LKA","World","WLD",2009,9431850987
"421","Sri Lanka","LKA","World","WLD",2009,7121490779
"422","Sri Lanka","LKA","World","WLD",2010,12353707838
"423","Sri Lanka","LKA","World","WLD",2010,8304051802
"424","Sri Lanka","LKA","World","WLD",2011,19696479835
"425","Sri Lanka","LKA","World","WLD",2011,10011281529
"426","Sri Lanka","LKA","World","WLD",2007,11385744139
"427","Sri Lanka","LKA","World","WLD",2007,7661314769
"428","Chile","CHL","World","WLD",2007,47596989537
"429","Chile","CHL","World","WLD",2007,68560429272
"430","Chile","CHL","World","WLD",2008,62793573804
"431","Chile","CHL","World","WLD",2008,64507601394
"432","Chile","CHL","World","WLD",2009,42844129284
"433","Chile","CHL","World","WLD",2009,55458960013
"434","Chile","CHL","World","WLD",2010,59007357610
"435","Chile","CHL","World","WLD",2010,71106105854
"436","Chile","CHL","World","WLD",2011,74848006646
"437","Chile","CHL","World","WLD",2011,81437589325
"438","China","CHN","World","WLD",2007,956115447556
"439","China","CHN","World","WLD",2007,1220059668452
"440","China","CHN","World","WLD",2007,85773203798
"441","China","CHN","World","WLD",2008,1132562161442
"442","China","CHN","World","WLD",2008,1430693066080
"443","China","CHN","World","WLD",2008,92461200149
"444","China","CHN","World","WLD",2011,1743394866363
"445","China","CHN","World","WLD",2011,1898388434783
"446","China","CHN","World","WLD",2011,122614383547
"447","China","CHN","World","WLD",2009,1005555225206
"448","China","CHN","World","WLD",2009,1201646758080
"449","China","CHN","World","WLD",2009,86413993396
"450","China","CHN","World","WLD",2010,1396001565258
"451","China","CHN","World","WLD",2010,1577763750888
"452","China","CHN","World","WLD",2010,106867897313
"453","Colombia","COL","World","WLD",2007,32897045325
"454","Colombia","COL","World","WLD",2007,29991332000
"455","Colombia","COL","World","WLD",2008,39668840245
"456","Colombia","COL","World","WLD",2008,37625882065
"457","Colombia","COL","World","WLD",2009,32897671468
"458","Colombia","COL","World","WLD",2009,32852985837
"459","Colombia","COL","World","WLD",2011,54674822113
"460","Colombia","COL","World","WLD",2011,56953516086
"461","Colombia","COL","World","WLD",2011,679674900
"462","Colombia","COL","World","WLD",2011,1503084067
"463","Colombia","COL","World","WLD",2009,180709258
"464","Colombia","COL","World","WLD",2009,123991813
"465","Colombia","COL","World","WLD",2010,40682507646
"466","Colombia","COL","World","WLD",2010,39819528642
"467","Colombia","COL","World","WLD",2010,343507153
"468","Colombia","COL","World","WLD",2010,166265511
"469","Comoros","COM","World","WLD",2008,119105257
"470","Comoros","COM","World","WLD",2008,4289707
"471","Comoros","COM","World","WLD",2008,19923
"472","Comoros","COM","World","WLD",2009,180103129
"473","Comoros","COM","World","WLD",2009,12670148
"474","Comoros","COM","World","WLD",2010,180495223
"475","Comoros","COM","World","WLD",2010,14441846
"476","Comoros","COM","World","WLD",2011,210606281
"477","Comoros","COM","World","WLD",2011,26742833
"478","Comoros","COM","World","WLD",2007,120485986
"479","Comoros","COM","World","WLD",2007,8533076
"480","Comoros","COM","World","WLD",2007,254338
"481","Mayotte","MYT","World","WLD",2007,499362083
"482","Mayotte","MYT","World","WLD",2007,7813272
"483","Mayotte","MYT","World","WLD",2008,606266802
"484","Mayotte","MYT","World","WLD",2008,7742338
"485","Mayotte","MYT","World","WLD",2009,501924607
"486","Mayotte","MYT","World","WLD",2009,6780235
"487","Congo","COG","World","WLD",2007,3928834277
"488","Congo","COG","World","WLD",2007,6293205516
"489","Congo","COG","World","WLD",2008,3539647608
"490","Congo","COG","World","WLD",2008,9169742429
"491","Congo","COG","World","WLD",2009,4447112560
"492","Congo","COG","World","WLD",2009,8201529531
"493","Congo","COG","World","WLD",2010,4369417122
"494","Congo","COG","World","WLD",2010,6917584947
"495","Congo","COG","World","WLD",2011,7012525239
"496","Congo","COG","World","WLD",2011,13823647482
"497","Cook Isds","COK","World","WLD",2008,4138465
"498","Cook Isds","COK","World","WLD",2007,103209430
"499","Cook Isds","COK","World","WLD",2009,81557386
"500","Cook Isds","COK","World","WLD",2009,2746920
"501","Cook Isds","COK","World","WLD",2010,90628915
"502","Cook Isds","COK","World","WLD",2010,5162836
"503","Cook Isds","COK","World","WLD",2011,109316111
"504","Cook Isds","COK","World","WLD",2011,3124692
"505","Costa Rica","CRI","World","WLD",2007,12757849001
"506","Costa Rica","CRI","World","WLD",2007,8927618673
"507","Costa Rica","CRI","World","WLD",2008,15289400229
"508","Costa Rica","CRI","World","WLD",2008,9744538493
"509","Costa Rica","CRI","World","WLD",2009,11550460954
"510","Costa Rica","CRI","World","WLD",2009,8836344677
"511","Costa Rica","CRI","World","WLD",2010,13920243832
"512","Costa Rica","CRI","World","WLD",2010,9044840676
"513","Costa Rica","CRI","World","WLD",2011,18263804971
"514","Costa Rica","CRI","World","WLD",2011,10222241025
"515","Croatia","HRV","World","WLD",2007,25829460931
"516","Croatia","HRV","World","WLD",2007,12360221564
"517","Croatia","HRV","World","WLD",2008,30726986737
"518","Croatia","HRV","World","WLD",2008,14123674785
"519","Croatia","HRV","World","WLD",2009,21204851207
"520","Croatia","HRV","World","WLD",2009,10491835496
"521","Croatia","HRV","World","WLD",2010,20067004556
"522","Croatia","HRV","World","WLD",2010,11810676241
"523","Croatia","HRV","World","WLD",2011,22714694002
"524","Croatia","HRV","World","WLD",2011,13364022440
