"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"1341","Malta","MLT","World","WLD",2006,4395512725
"1342","Malta","MLT","World","WLD",2006,2847260492
"1343","Mauritius","MUS","World","WLD",2006,3643329747
"1344","Mauritius","MUS","World","WLD",2006,2333369314
"1345","Mexico","MEX","World","WLD",2006,256085920260
"1346","Mexico","MEX","World","WLD",2006,249960545529
"1347","Other Asia, nes",NA,"World","WLD",2006,202685778083
"1348","Other Asia, nes",NA,"World","WLD",2006,224011893303
"1349","Mongolia","MNG","World","WLD",2006,1485599162
"1350","Mongolia","MNG","World","WLD",2006,1542321443
"1351","Rep. of Moldova","MDA","World","WLD",2006,2693162630
"1352","Rep. of Moldova","MDA","World","WLD",2006,1051600710
"1353","Rep. of Moldova","MDA","World","WLD",2006,339723699
"1354","Montenegro","MNE","World","WLD",2006,1841505244
"1355","Montenegro","MNE","World","WLD",2006,556459015
"1356","Montenegro","MNE","World","WLD",2006,57653762
"1357","Montserrat","MSR","World","WLD",2006,30199083
"1358","Montserrat","MSR","World","WLD",2006,1310931
"1359","Montserrat","MSR","World","WLD",2006,549764
"1360","Morocco","MAR","World","WLD",2006,23298468124
"1361","Morocco","MAR","World","WLD",2006,12530623644
"1362","Mozambique","MOZ","World","WLD",2006,2869326549
"1363","Mozambique","MOZ","World","WLD",2006,2381131616
"1364","Oman","OMN","World","WLD",2006,11038363202
"1365","Oman","OMN","World","WLD",2006,21585732783
"1366","Oman","OMN","World","WLD",2006,1994656013
"1367","Namibia","NAM","World","WLD",2006,2798541114
"1368","Namibia","NAM","World","WLD",2006,3375926731
"1369","Netherlands","NLD","World","WLD",2006,358509533502
"1370","Netherlands","NLD","World","WLD",2006,400685883216
"1371","Neth. Antilles","ANT","World","WLD",2006,1016717352
"1372","Neth. Antilles","ANT","World","WLD",2006,129272000
"1373","Aruba","ABW","World","WLD",2006,1041334001
"1374","Aruba","ABW","World","WLD",2006,108964805
"1375","New Caledonia","NCL","World","WLD",2006,1997697476
"1376","New Caledonia","NCL","World","WLD",2006,1135375007
"1377","New Zealand","NZL","World","WLD",2006,26424356467
"1378","New Zealand","NZL","World","WLD",2006,22409180133
"1379","New Zealand","NZL","World","WLD",2006,1222633738
"1380","Nicaragua","NIC","World","WLD",2006,2740660904
"1381","Nicaragua","NIC","World","WLD",2006,758641900
"1382","Niger","NER","World","WLD",2006,860189925
"1383","Niger","NER","World","WLD",2006,469971950
"1384","Nigeria","NGA","World","WLD",2006,22903337702
"1385","Nigeria","NGA","World","WLD",2006,59215233334
"1386","Norway","NOR","World","WLD",2006,64265915040
"1387","Norway","NOR","World","WLD",2006,122200204192
"1388","Norway","NOR","World","WLD",2006,278
"1389","FS Micronesia","FSM","World","WLD",2006,137993165
"1390","FS Micronesia","FSM","World","WLD",2006,8922341
"1391","FS Micronesia","FSM","World","WLD",2006,234208
"1392","Pakistan","PAK","World","WLD",2006,29825753514
"1393","Pakistan","PAK","World","WLD",2006,16932873212
"1394","Pakistan","PAK","World","WLD",2006,118382179
"1395","Pakistan","PAK","World","WLD",2006,8431185
"1396","Panama","PAN","World","WLD",2006,10774926463
"1397","Panama","PAN","World","WLD",2006,8033926025
"1398","Panama","PAN","World","WLD",2006,7028446081
"1399","Paraguay","PRY","World","WLD",2006,4774827247
"1400","Paraguay","PRY","World","WLD",2006,3472353969
"1401","Peru","PER","World","WLD",2006,15311558831
"1402","Peru","PER","World","WLD",2006,23764896761
"1403","Peru","PER","World","WLD",2006,697041
"1404","Poland","POL","World","WLD",2006,125645308490
"1405","Poland","POL","World","WLD",2006,109584113136
"1406","Portugal","PRT","World","WLD",2006,70707161372
"1407","Portugal","PRT","World","WLD",2006,44777435756
"1408","Qatar","QAT","World","WLD",2006,16440097181
"1409","Qatar","QAT","World","WLD",2006,34051306773
"1410","Qatar","QAT","World","WLD",2006,423972762
"1411","Romania","ROU","World","WLD",2006,51106038518
"1412","Romania","ROU","World","WLD",2006,32336029667
"1413","Romania","ROU","World","WLD",2006,88642172
"1414","Russian Federation","RUS","World","WLD",2006,137811059897
"1415","Russian Federation","RUS","World","WLD",2006,301550665536
"1416","Rwanda","RWA","World","WLD",2006,567132280
"1417","Rwanda","RWA","World","WLD",2006,143309309
"1418","Rwanda","RWA","World","WLD",2006,19347592
"1419","Saudi Arabia","SAU","World","WLD",2006,67681047979
"1420","Saudi Arabia","SAU","World","WLD",2006,210823971728
"1421","Saudi Arabia","SAU","World","WLD",2006,3754233367
"1422","Senegal","SEN","World","WLD",2006,3670993458
"1423","Senegal","SEN","World","WLD",2006,1491565996
"1424","Senegal","SEN","World","WLD",2006,809121128
"1425","Serbia","SRB","World","WLD",2006,13172329667
"1426","Serbia","SRB","World","WLD",2006,6427891860
"1427","India","IND","World","WLD",2006,178212440308
"1428","India","IND","World","WLD",2006,121200606221
"1429","Singapore","SGP","World","WLD",2006,239919888518
"1430","Singapore","SGP","World","WLD",2006,273382012980
"1431","Slovakia","SVK","World","WLD",2006,44758621589
"1432","Slovakia","SVK","World","WLD",2006,41686247338
"1433","Viet Nam","VNM","World","WLD",2006,44891115726
"1434","Viet Nam","VNM","World","WLD",2006,39826222802
"1435","Slovenia","SVN","World","WLD",2006,23013428111
"1436","Slovenia","SVN","World","WLD",2006,20982712891
"1437","Slovenia","SVN","World","WLD",2006,68091586
"1438","South Africa","ZAF","World","WLD",2006,68469125117
"1439","South Africa","ZAF","World","WLD",2006,52601759841
"1440","South Africa","ZAF","World","WLD",2006,391922153
"1441","Zimbabwe","ZWE","World","WLD",2006,2126608790
"1442","Zimbabwe","ZWE","World","WLD",2006,5775966939
"1443","Zimbabwe","ZWE","World","WLD",2006,45180906
"1444","Spain","ESP","World","WLD",2006,329942242912
"1445","Spain","ESP","World","WLD",2006,214048700963
"1446","Spain","ESP","World","WLD",2006,6185159702
"1447","Spain","ESP","World","WLD",2006,1010462413
"1448","Fmr Sudan","SDN","World","WLD",2006,7322405667
"1449","Fmr Sudan","SDN","World","WLD",2006,5252572792
"1450","Fmr Sudan","SDN","World","WLD",2006,111143889
"1451","Sweden","SWE","World","WLD",2006,127100924462
"1452","Sweden","SWE","World","WLD",2006,147370407950
"1453","Switzerland","CHE","World","WLD",2006,164051741970
"1454","Switzerland","CHE","World","WLD",2006,166455125817
"1455","Switzerland","CHE","World","WLD",2006,2660597842
"1456","Syria","SYR","World","WLD",2006,11488278728
"1457","Syria","SYR","World","WLD",2006,10919370783
"1458","Thailand","THA","World","WLD",2006,128584476026
"1459","Thailand","THA","World","WLD",2006,130580046120
"1460","Thailand","THA","World","WLD",2006,1453256950
"1461","Trinidad and Tobago","TTO","World","WLD",2006,6477696077
"1462","Trinidad and Tobago","TTO","World","WLD",2006,14018733574
"1463","United Arab Emirates","ARE","World","WLD",2006,97863600000
"1464","United Arab Emirates","ARE","World","WLD",2006,1.42505e+11
"1465","United Arab Emirates","ARE","World","WLD",2006,26025619362
"1466","Tunisia","TUN","World","WLD",2006,15007295767
"1467","Tunisia","TUN","World","WLD",2006,11694350650
"1468","Turkey","TUR","World","WLD",2006,139576174148
"1469","Turkey","TUR","World","WLD",2006,85534675518
"1470","Turks and Caicos Isds","TCA","World","WLD",2006,497760088
"1471","Turks and Caicos Isds","TCA","World","WLD",2006,17610457
"1472","Uganda","UGA","World","WLD",2006,2557307353
"1473","Uganda","UGA","World","WLD",2006,962193421
"1474","North Macedonia","MKD","World","WLD",2006,3762715288
"1475","North Macedonia","MKD","World","WLD",2006,2400714689
"1476","United Kingdom","GBR","World","WLD",2006,614811651266
"1477","United Kingdom","GBR","World","WLD",2006,458598557420
"1478","United Kingdom","GBR","World","WLD",2006,6949058694
"1479","United Rep. of Tanzania","TZA","World","WLD",2006,4526727744
"1480","United Rep. of Tanzania","TZA","World","WLD",2006,1864681470
"1481","United Rep. of Tanzania","TZA","World","WLD",2006,153382531
"1482","USA","USA","World","WLD",2006,1918997094449
"1483","USA","USA","World","WLD",2006,1037029245257
"1484","USA","USA","World","WLD",2006,107643179103
"1485","Uruguay","URY","World","WLD",2006,4806055547
"1486","Uruguay","URY","World","WLD",2006,3989321195
"1487","Venezuela","VEN","World","WLD",2006,3.0559e+10
"1488","Venezuela","VEN","World","WLD",2006,61385240164
"1489","Yemen","YEM","World","WLD",2006,6080883262
"1490","Yemen","YEM","World","WLD",2006,6654084088
"1491","Yemen","YEM","World","WLD",2006,205772165
"1492","Zambia","ZMB","World","WLD",2006,3023995852
"1493","Zambia","ZMB","World","WLD",2006,3805187438
"1494","Albania","ALB","World","WLD",2002,1503685206
"1495","Albania","ALB","World","WLD",2002,330241497
"1496","Azerbaijan","AZE","World","WLD",2002,1665564219
"1497","Azerbaijan","AZE","World","WLD",2002,2167500086
"1498","Bahamas","BHS","World","WLD",2002,1838254314
"1499","Bahamas","BHS","World","WLD",2002,388767972
"1500","Bahamas","BHS","World","WLD",2002,159749763
"1501","Armenia","ARM","World","WLD",2002,962930979
"1502","Armenia","ARM","World","WLD",2002,527203711
"1503","Armenia","ARM","World","WLD",2002,104430389
"1504","Barbados","BRB","World","WLD",2002,996557878
"1505","Barbados","BRB","World","WLD",2002,215467866
"1506","Barbados","BRB","World","WLD",2002,54123675
"1507","Botswana","BWA","World","WLD",2002,3373769081
"1508","Botswana","BWA","World","WLD",2002,2745130539
"1509","Botswana","BWA","World","WLD",2002,23165762
"1510","Belize","BLZ","World","WLD",2002,527036654
"1511","Belize","BLZ","World","WLD",2002,164484703
"1512","Brunei Darussalam","BRN","World","WLD",2002,1498850176
"1513","Brunei Darussalam","BRN","World","WLD",2002,3565731840
"1514","Brunei Darussalam","BRN","World","WLD",2002,198814272
"1515","Cambodia","KHM","World","WLD",2002,1667231535
"1516","Cambodia","KHM","World","WLD",2002,1922991495
"1517","Cameroon","CMR","World","WLD",2002,1868039098
"1518","Cameroon","CMR","World","WLD",2002,1809263791
"1519","Cabo Verde","CPV","World","WLD",2002,293055713
"1520","Cabo Verde","CPV","World","WLD",2002,10614631
"1521","Costa Rica","CRI","World","WLD",2002,6894261958
"1522","Costa Rica","CRI","World","WLD",2002,4950400241
"1523","Cuba","CUB","World","WLD",2002,4176548454
"1524","Cuba","CUB","World","WLD",2002,1421666315
"1525","Benin","BEN","World","WLD",2002,725028594
"1526","Benin","BEN","World","WLD",2002,241718935
"1527","Dominica","DMA","World","WLD",2002,115667930
"1528","Dominica","DMA","World","WLD",2002,41901791
"1529","Dominica","DMA","World","WLD",2002,3281743
"1530","Dominican Rep.","DOM","World","WLD",2002,5329777973
"1531","Dominican Rep.","DOM","World","WLD",2002,5229321737
"1532","Dominican Rep.","DOM","World","WLD",2002,6495
"1533","Ethiopia","ETH","World","WLD",2002,1581557226
"1534","Ethiopia","ETH","World","WLD",2002,417009825
"1535","Fiji","FJI","World","WLD",2002,795263124
"1536","Fiji","FJI","World","WLD",2002,522580368
"1537","Fiji","FJI","World","WLD",2002,111339695
"1538","French Polynesia","PYF","World","WLD",2002,1267479325
"1539","French Polynesia","PYF","World","WLD",2002,166790524
"1540","French Polynesia","PYF","World","WLD",2002,180366
"1541","Gabon","GAB","World","WLD",2002,744375692
"1542","Gabon","GAB","World","WLD",2002,2411129826
"1543","Georgia","GEO","World","WLD",2002,795539063
"1544","Georgia","GEO","World","WLD",2002,345933475
"1545","Gambia","GMB","World","WLD",2002,160968830
"1546","Gambia","GMB","World","WLD",2002,17316009
"1547","Gambia","GMB","World","WLD",2002,745780
"1548","Grenada","GRD","World","WLD",2002,198821724
"1549","Grenada","GRD","World","WLD",2002,38261840
"1550","Grenada","GRD","World","WLD",2002,5359850
"1551","Guinea","GIN","World","WLD",2002,667967156
"1552","Guinea","GIN","World","WLD",2002,526592961
"1553","Guyana","GUY","World","WLD",2002,564504990
"1554","Guyana","GUY","World","WLD",2002,446519993
"1555","Guyana","GUY","World","WLD",2002,4000012
"1556","Honduras","HND","World","WLD",2002,2875097593
"1557","Honduras","HND","World","WLD",2002,965426618
"1558","Honduras","HND","World","WLD",2002,16401927
"1559","Indonesia","IDN","World","WLD",2002,31288842009
"1560","Indonesia","IDN","World","WLD",2002,57158751145
"1561","Indonesia","IDN","World","WLD",2002,228109878
"1562","Iran","IRN","World","WLD",2002,20335748604
"1563","Iran","IRN","World","WLD",2002,2.8186e+10
"1564","Côte d'Ivoire","CIV","World","WLD",2002,2593681140
"1565","Côte d'Ivoire","CIV","World","WLD",2002,4985289857
"1566","Jamaica","JAM","World","WLD",2002,3543112996
"1567","Jamaica","JAM","World","WLD",2002,1104075111
"1568","Jamaica","JAM","World","WLD",2002,19778537
"1569","Jamaica","JAM","World","WLD",2002,54182
"1570","Kazakhstan","KAZ","World","WLD",2002,6581124800
"1571","Kazakhstan","KAZ","World","WLD",2002,9642683000
"1572","Kyrgyzstan","KGZ","World","WLD",2002,579360285
"1573","Kyrgyzstan","KGZ","World","WLD",2002,460307099
"1574","Malawi","MWI","World","WLD",2002,694997507
"1575","Malawi","MWI","World","WLD",2002,377517323
"1576","Maldives","MDV","World","WLD",2002,391722229
"1577","Maldives","MDV","World","WLD",2002,90756518
"1578","Mali","MLI","World","WLD",2002,927153814
"1579","Mali","MLI","World","WLD",2002,852176849
"1580","Mauritania","MRT","World","WLD",2002,355393412
"1581","Mauritania","MRT","World","WLD",2002,319914224
"1582","Other Asia, nes",NA,"World","WLD",2002,112521871851
"1583","Other Asia, nes",NA,"World","WLD",2002,130602440143
"1584","Rep. of Moldova","MDA","World","WLD",2002,1038367696
"1585","Rep. of Moldova","MDA","World","WLD",2002,643905065
"1586","Rep. of Moldova","MDA","World","WLD",2002,21265191
"1587","Namibia","NAM","World","WLD",2002,1301160167
"1588","Namibia","NAM","World","WLD",2002,1273578984
"1589","New Caledonia","NCL","World","WLD",2002,1006070303
"1590","New Caledonia","NCL","World","WLD",2002,408884360
"1591","Nigeria","NGA","World","WLD",2002,8758472458
"1592","Nigeria","NGA","World","WLD",2002,18607402039
"1593","Panama","PAN","World","WLD",2002,3034532422
"1594","Panama","PAN","World","WLD",2002,759613136
"1595","Paraguay","PRY","World","WLD",2002,1661284698
"1596","Paraguay","PRY","World","WLD",2002,2328799961
"1597","Philippines","PHL","World","WLD",2002,41091962443
"1598","Philippines","PHL","World","WLD",2002,35208158692
"1599","Qatar","QAT","World","WLD",2002,4052046336
"1600","Qatar","QAT","World","WLD",2002,8230923776
"1601","Qatar","QAT","World","WLD",2002,207001952
"1602","Rwanda","RWA","World","WLD",2002,252816697
"1603","Rwanda","RWA","World","WLD",2002,54109342
"1604","Rwanda","RWA","World","WLD",2002,7555272
"1605","Saint Kitts and Nevis","KNA","World","WLD",2002,201307838
"1606","Saint Kitts and Nevis","KNA","World","WLD",2002,38972969
"1607","Saint Kitts and Nevis","KNA","World","WLD",2002,4174051
"1608","Saint Lucia","LCA","World","WLD",2002,314986937
"1609","Saint Lucia","LCA","World","WLD",2002,62058376
"1610","Saint Lucia","LCA","World","WLD",2002,19119624
"1611","Saint Vincent and the Grenadines","VCT","World","WLD",2002,177688293
"1612","Saint Vincent and the Grenadines","VCT","World","WLD",2002,39295543
"1613","Saint Vincent and the Grenadines","VCT","World","WLD",2002,3049687
"1614","Sao Tome and Principe","STP","World","WLD",2002,31105281
"1615","Sao Tome and Principe","STP","World","WLD",2002,4990162
"1616","Senegal","SEN","World","WLD",2002,1970434597
"1617","Senegal","SEN","World","WLD",2002,690797399
"1618","India","IND","World","WLD",2002,57453468557
"1619","India","IND","World","WLD",2002,50097958247
"1620","Viet Nam","VNM","World","WLD",2002,19745553636
"1621","Viet Nam","VNM","World","WLD",2002,16706052543
"1622","Zimbabwe","ZWE","World","WLD",2002,2217385822
"1623","Zimbabwe","ZWE","World","WLD",2002,2153543030
"1624","Zimbabwe","ZWE","World","WLD",2002,67483654
"1625","Fmr Sudan","SDN","World","WLD",2002,2267949400
"1626","Fmr Sudan","SDN","World","WLD",2002,1243229313
"1627","Fmr Sudan","SDN","World","WLD",2002,106131914
"1628","Eswatini","SWZ","World","WLD",2002,1063661769
"1629","Eswatini","SWZ","World","WLD",2002,1086820422
"1630","Eswatini","SWZ","World","WLD",2002,14148995
"1631","Syria","SYR","World","WLD",2002,18490453176
"1632","Syria","SYR","World","WLD",2002,26931134443
"1633","Togo","TGO","World","WLD",2002,405330377
"1634","Togo","TGO","World","WLD",2002,250598290
"1635","Trinidad and Tobago","TTO","World","WLD",2002,3661026401
"1636","Trinidad and Tobago","TTO","World","WLD",2002,3853328894
"1637","United Arab Emirates","ARE","World","WLD",2002,42652100000
"1638","United Arab Emirates","ARE","World","WLD",2002,52163400000
"1639","United Arab Emirates","ARE","World","WLD",2002,11198069575
"1640","Ukraine","UKR","World","WLD",2002,16975884130
"1641","Ukraine","UKR","World","WLD",2002,17927432230
"1642","United Rep. of Tanzania","TZA","World","WLD",2002,1691192746
"1643","United Rep. of Tanzania","TZA","World","WLD",2002,901362265
"1644","Burkina Faso","BFA","World","WLD",2002,582013919
"1645","Burkina Faso","BFA","World","WLD",2002,170550669
"1646","Venezuela","VEN","World","WLD",2002,11673375652
"1647","Venezuela","VEN","World","WLD",2002,23987243772
"1648","Samoa","WSM","World","WLD",2002,132315218
"1649","Samoa","WSM","World","WLD",2002,71468461
"1650","Samoa","WSM","World","WLD",2002,72823
"1651","Serbia and Montenegro","SCG","World","WLD",2002,6320071258
"1652","Serbia and Montenegro","SCG","World","WLD",2002,2275037413
"1653","Azerbaijan","AZE","World","WLD",2003,2626427367
"1654","Azerbaijan","AZE","World","WLD",2003,2591719389
"1655","Barbados","BRB","World","WLD",2003,1194985296
"1656","Barbados","BRB","World","WLD",2003,249762223
"1657","Barbados","BRB","World","WLD",2003,85051128
"1658","Botswana","BWA","World","WLD",2003,3964049894
"1659","Botswana","BWA","World","WLD",2003,3801646079
"1660","Belize","BLZ","World","WLD",2003,551637759
"1661","Belize","BLZ","World","WLD",2003,202836131
"1662","Belize","BLZ","World","WLD",2003,12065107
"1663","Brunei Darussalam","BRN","World","WLD",2003,1243570432
"1664","Brunei Darussalam","BRN","World","WLD",2003,4144343040
"1665","Brunei Darussalam","BRN","World","WLD",2003,295384576
"1666","Burundi","BDI","World","WLD",2003,144650753
"1667","Burundi","BDI","World","WLD",2003,65903214
"1668","Cambodia","KHM","World","WLD",2003,1774692299
"1669","Cambodia","KHM","World","WLD",2003,2118223935
"1670","Cameroon","CMR","World","WLD",2003,2163400366
"1671","Cameroon","CMR","World","WLD",2003,2282560206
"1672","Cameroon","CMR","World","WLD",2003,345455
"1673","Cabo Verde","CPV","World","WLD",2003,354832804
"1674","Cabo Verde","CPV","World","WLD",2003,12462610
"1675","Benin","BEN","World","WLD",2003,891974145
"1676","Benin","BEN","World","WLD",2003,271525807
"1677","Benin","BEN","World","WLD",2003,25133048
"1678","Dominica","DMA","World","WLD",2003,127018269
"1679","Dominica","DMA","World","WLD",2003,39306229
"1680","Dominica","DMA","World","WLD",2003,1377944
"1681","Dominican Rep.","DOM","World","WLD",2003,4208657312
"1682","Dominican Rep.","DOM","World","WLD",2003,5496363668
"1683","Ethiopia","ETH","World","WLD",2003,2384895086
"1684","Ethiopia","ETH","World","WLD",2003,512103979
"1685","Eritrea","ERI","World","WLD",2003,432846623
"1686","Eritrea","ERI","World","WLD",2003,6618760
"1687","Eritrea","ERI","World","WLD",2003,948485
"1688","Gabon","GAB","World","WLD",2003,833694509
"1689","Gabon","GAB","World","WLD",2003,2826852075
"1690","Georgia","GEO","World","WLD",2003,1141164677
"1691","Georgia","GEO","World","WLD",2003,461405611
"1692","Gambia","GMB","World","WLD",2003,158526098
"1693","Gambia","GMB","World","WLD",2003,2689160
"1694","Gambia","GMB","World","WLD",2003,904364
"1695","Ghana","GHA","World","WLD",2003,3210187242
"1696","Ghana","GHA","World","WLD",2003,2324299058
"1697","Grenada","GRD","World","WLD",2003,253596774
"1698","Grenada","GRD","World","WLD",2003,40192364
"1699","Grenada","GRD","World","WLD",2003,11117622
"1700","Guyana","GUY","World","WLD",2003,558394956
"1701","Guyana","GUY","World","WLD",2003,473312929
"1702","Guyana","GUY","World","WLD",2003,11776728
"1703","Indonesia","IDN","World","WLD",2003,32550681484
"1704","Indonesia","IDN","World","WLD",2003,61058187386
"1705","Indonesia","IDN","World","WLD",2003,300453511
"1706","Jamaica","JAM","World","WLD",2003,3616831732
"1707","Jamaica","JAM","World","WLD",2003,1194471256
"1708","Jamaica","JAM","World","WLD",2003,29870922
"1709","Kazakhstan","KAZ","World","WLD",2003,8401999500
"1710","Kazakhstan","KAZ","World","WLD",2003,12915946500
"1711","Mali","MLI","World","WLD",2003,1271095915
"1712","Mali","MLI","World","WLD",2003,1007432000
"1713","Mauritania","MRT","World","WLD",2003,386406015
"1714","Mauritania","MRT","World","WLD",2003,320791677
"1715","Other Asia, nes",NA,"World","WLD",2003,128004224300
"1716","Other Asia, nes",NA,"World","WLD",2003,150600177700
"1717","Other Asia, nes",NA,"World","WLD",2003,6420729300
"1718","Other Asia, nes",NA,"World","WLD",2003,2643222400
"1719","Rep. of Moldova","MDA","World","WLD",2003,1402442035
"1720","Rep. of Moldova","MDA","World","WLD",2003,790296669
"1721","Rep. of Moldova","MDA","World","WLD",2003,14420487
"1722","Rep. of Moldova","MDA","World","WLD",2003,3826979
"1723","Namibia","NAM","World","WLD",2003,1414798054
"1724","Namibia","NAM","World","WLD",2003,1289093890
"1725","Nigeria","NGA","World","WLD",2003,14891746234
"1726","Nigeria","NGA","World","WLD",2003,24077148067
"1727","Philippines","PHL","World","WLD",2003,42575743276
"1728","Philippines","PHL","World","WLD",2003,36231205444
"1729","Guinea-Bissau","GNB","World","WLD",2003,63867748
"1730","Guinea-Bissau","GNB","World","WLD",2003,61366793
"1731","Guinea-Bissau","GNB","World","WLD",2003,68962
"1732","Qatar","QAT","World","WLD",2003,4897430597
"1733","Qatar","QAT","World","WLD",2003,13382576972
"1734","Qatar","QAT","World","WLD",2003,189690088
"1735","Rwanda","RWA","World","WLD",2003,261653637
"1736","Rwanda","RWA","World","WLD",2003,51277158
"1737","Rwanda","RWA","World","WLD",2003,8708351
"1738","Saint Kitts and Nevis","KNA","World","WLD",2003,199375181
"1739","Saint Kitts and Nevis","KNA","World","WLD",2003,40929756
"1740","Saint Kitts and Nevis","KNA","World","WLD",2003,3522790
"1741","Saint Lucia","LCA","World","WLD",2003,407686872
"1742","Saint Lucia","LCA","World","WLD",2003,62532940
"1743","Saint Lucia","LCA","World","WLD",2003,23434144
"1744","Saint Vincent and the Grenadines","VCT","World","WLD",2003,201236836
"1745","Saint Vincent and the Grenadines","VCT","World","WLD",2003,37852177
"1746","Saint Vincent and the Grenadines","VCT","World","WLD",2003,7316417
"1747","Sao Tome and Principe","STP","World","WLD",2003,40833591
"1748","Sao Tome and Principe","STP","World","WLD",2003,6628901
"1749","Viet Nam","VNM","World","WLD",2003,25255777876
"1750","Viet Nam","VNM","World","WLD",2003,20149323745
"1751","Fmr Sudan","SDN","World","WLD",2003,2893666380
"1752","Fmr Sudan","SDN","World","WLD",2003,2606676168
"1753","Fmr Sudan","SDN","World","WLD",2003,134918079
"1754","Eswatini","SWZ","World","WLD",2003,1457472194
"1755","Eswatini","SWZ","World","WLD",2003,1654597162
"1756","Eswatini","SWZ","World","WLD",2003,26075430
"1757","Syria","SYR","World","WLD",2003,21056881135
"1758","Syria","SYR","World","WLD",2003,23611522866
"1759","Togo","TGO","World","WLD",2003,568376618
"1760","Togo","TGO","World","WLD",2003,494569945
"1761","Togo","TGO","World","WLD",2003,77478638
"1762","Trinidad and Tobago","TTO","World","WLD",2003,3942188837
"1763","Trinidad and Tobago","TTO","World","WLD",2003,5241276859
"1764","Trinidad and Tobago","TTO","World","WLD",2003,123251106
"1765","Ukraine","UKR","World","WLD",2003,23020437660
"1766","Ukraine","UKR","World","WLD",2003,23066845560
"1767","United Rep. of Tanzania","TZA","World","WLD",2003,2164320375
"1768","United Rep. of Tanzania","TZA","World","WLD",2003,1132004180
"1769","Burkina Faso","BFA","World","WLD",2003,785968408
"1770","Burkina Faso","BFA","World","WLD",2003,313984875
"1771","Venezuela","VEN","World","WLD",2003,8357731503
"1772","Venezuela","VEN","World","WLD",2003,24974284733
"1773","Samoa","WSM","World","WLD",2003,150420686
"1774","Samoa","WSM","World","WLD",2003,87124747
"1775","Samoa","WSM","World","WLD",2003,79198
"1776","Barbados","BRB","World","WLD",2004,1093753542
"1777","Barbados","BRB","World","WLD",2004,195038784
"1778","Barbados","BRB","World","WLD",2004,21608826
"1779","Botswana","BWA","World","WLD",2004,3235331368
"1780","Botswana","BWA","World","WLD",2004,3510761984
"1781","Belize","BLZ","World","WLD",2004,514023591
"1782","Belize","BLZ","World","WLD",2004,210971656
"1783","Belize","BLZ","World","WLD",2004,6294772
"1784","Burundi","BDI","World","WLD",2004,172728958
"1785","Burundi","BDI","World","WLD",2004,82724709
"1786","Cameroon","CMR","World","WLD",2004,2406302522
"1787","Cameroon","CMR","World","WLD",2004,2476762499
"1788","Cameroon","CMR","World","WLD",2004,7543
"1789","Cabo Verde","CPV","World","WLD",2004,429233600
"1790","Cabo Verde","CPV","World","WLD",2004,15197102
"1791","Benin","BEN","World","WLD",2004,893819934
"1792","Benin","BEN","World","WLD",2004,298312458
"1793","Benin","BEN","World","WLD",2004,11981587
"1794","Dominica","DMA","World","WLD",2004,145138009
"1795","Dominica","DMA","World","WLD",2004,41309285
"1796","Dominica","DMA","World","WLD",2004,1717297
"1797","Dominican Rep.","DOM","World","WLD",2004,4703853988
"1798","Dominican Rep.","DOM","World","WLD",2004,5938370490
"1799","Georgia","GEO","World","WLD",2004,1845554935
"1800","Georgia","GEO","World","WLD",2004,646902963
"1801","Gambia","GMB","World","WLD",2004,236599131
"1802","Gambia","GMB","World","WLD",2004,17152498
"1803","Gambia","GMB","World","WLD",2004,6814566
"1804","Kiribati","KIR","World","WLD",2004,57307841
"1805","Grenada","GRD","World","WLD",2004,250481548
"1806","Grenada","GRD","World","WLD",2004,31574496
"1807","Grenada","GRD","World","WLD",2004,7213799
"1808","Guinea","GIN","World","WLD",2004,955010071
"1809","Guinea","GIN","World","WLD",2004,628664123
"1810","Guyana","GUY","World","WLD",2004,661289454
"1811","Guyana","GUY","World","WLD",2004,544687101
"1812","Indonesia","IDN","World","WLD",2004,46524531358
"1813","Indonesia","IDN","World","WLD",2004,71582468122
"1814","Indonesia","IDN","World","WLD",2004,191519890
"1815","Mauritania","MRT","World","WLD",2004,1339968925
"1816","Mauritania","MRT","World","WLD",2004,435221648
"1817","Philippines","PHL","World","WLD",2004,46102141035
"1818","Philippines","PHL","World","WLD",2004,39680520434
"1819","Guinea-Bissau","GNB","World","WLD",2004,57146685
"1820","Guinea-Bissau","GNB","World","WLD",2004,54124875
"1821","Qatar","QAT","World","WLD",2004,6004565954
"1822","Qatar","QAT","World","WLD",2004,18685061094
"1823","Qatar","QAT","World","WLD",2004,233553593
"1824","Rwanda","RWA","World","WLD",2004,310142471
"1825","Rwanda","RWA","World","WLD",2004,99542150
"1826","Rwanda","RWA","World","WLD",2004,9764206
"1827","Saint Kitts and Nevis","KNA","World","WLD",2004,182680799
"1828","Saint Kitts and Nevis","KNA","World","WLD",2004,40247025
"1829","Saint Kitts and Nevis","KNA","World","WLD",2004,3072754
"1830","Saint Lucia","LCA","World","WLD",2004,421582451
"1831","Saint Lucia","LCA","World","WLD",2004,79782364
"1832","Saint Lucia","LCA","World","WLD",2004,34490523
"1833","Saint Lucia","LCA","World","WLD",2004,359
"1834","Saint Vincent and the Grenadines","VCT","World","WLD",2004,225256445
"1835","Saint Vincent and the Grenadines","VCT","World","WLD",2004,36610705
"1836","Saint Vincent and the Grenadines","VCT","World","WLD",2004,3512897
"1837","Sao Tome and Principe","STP","World","WLD",2004,41433788
